year,state_abbr,state,county,fips,category,measure_id,measure,short_question_text,prevalence,lower_ci,upper_ci,total_population,adult_population,relative_ci_width
2022,OH,Ohio,Monroe,39111,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,70.9,62.6,78.7,13234,10548,0.22708039492242596
2022,OH,Ohio,Monroe,39111,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,22.9,20.9,25,13234,10548,0.17903930131004375
2022,OH,Ohio,Monroe,39111,Health Outcomes,OBESITY,Obesity among adults,Obesity,43,36,50.3,13234,10548,0.33255813953488367
2022,OH,Ohio,Montgomery,39113,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,8.4,7.7,9.2,533892,417262,0.17857142857142846
2021,OH,Ohio,Montgomery,39113,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,34,30.9,36.9,533892,417262,0.17647058823529413
2022,OH,Ohio,Montgomery,39113,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,78,75.9,80.1,533892,417262,0.0538461538461537
2022,OH,Ohio,Montgomery,39113,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,19.9,18.5,21.5,533892,417262,0.15075376884422112
2022,OH,Ohio,Montgomery,39113,Health Outcomes,DEPRESSION,Depression among adults,Depression,27.9,25.8,30.1,533892,417262,0.1541218637992832
2022,OH,Ohio,Montgomery,39113,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,12.4,11.4,13.4,533892,417262,0.16129032258064516
2022,OH,Ohio,Montgomery,39113,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,13.9,12.5,15.4,533892,417262,0.20863309352517986
2022,OH,Ohio,Montgomery,39113,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,9.1,8.2,9.9,533892,417262,0.18681318681318693
2022,OH,Ohio,Montgomery,39113,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,29.4,27.2,31.7,533892,417262,0.15306122448979592
2022,OH,Ohio,Montgomery,39113,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,76.5,72.5,80.2,533892,417262,0.10065359477124186
2022,OH,Ohio,Montgomery,39113,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,20.9,19.7,22.3,533892,417262,0.12440191387559817
2022,OH,Ohio,Montgomery,39113,Health Outcomes,OBESITY,Obesity among adults,Obesity,41.5,38.5,44.6,533892,417262,0.14698795180722896
2022,OH,Ohio,Morgan,39115,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,9.8,8.7,11,13668,10826,0.23469387755102047
2021,OH,Ohio,Morgan,39115,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,35.5,31.5,39.8,13668,10826,0.23380281690140836
2022,OH,Ohio,Morgan,39115,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76.8,73,80.5,13668,10826,0.09765625
2022,OH,Ohio,Morgan,39115,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,19.3,17.2,21.7,13668,10826,0.23316062176165803
2022,OH,Ohio,Morgan,39115,Health Outcomes,DEPRESSION,Depression among adults,Depression,28.1,24.3,32.3,13668,10826,0.284697508896797
2022,OH,Ohio,Morgan,39115,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,11.8,10.4,13.5,13668,10826,0.2627118644067796
2022,OH,Ohio,Morgan,39115,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,19.2,17.3,21.3,13668,10826,0.20833333333333334
2022,OH,Ohio,Morgan,39115,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,12.2,11.1,13.4,13668,10826,0.1885245901639345
2022,OH,Ohio,Morgan,39115,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,26.4,22.5,30.8,13668,10826,0.31439393939393945
2022,OH,Ohio,Morgan,39115,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,72.3,64.4,79.6,13668,10826,0.210235131396957
2022,OH,Ohio,Morgan,39115,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,21.5,19.5,23.6,13668,10826,0.19069767441860472
2022,OH,Ohio,Morgan,39115,Health Outcomes,OBESITY,Obesity among adults,Obesity,41.8,34.7,49.7,13668,10826,0.35885167464114837
2022,OH,Ohio,Morrow,39117,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,10.3,9.1,11.5,35339,27724,0.23300970873786409
2021,OH,Ohio,Morrow,39117,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,33.4,29.5,37.4,35339,27724,0.2365269461077844
2022,OH,Ohio,Morrow,39117,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,74.9,71.1,78.6,35339,27724,0.10013351134846461
2022,OH,Ohio,Morrow,39117,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,23.8,21.2,26.4,35339,27724,0.21848739495798317
2022,OH,Ohio,Morrow,39117,Health Outcomes,DEPRESSION,Depression among adults,Depression,29.5,25.7,33.5,35339,27724,0.264406779661017
2022,OH,Ohio,Morrow,39117,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,12.5,10.9,14.1,35339,27724,0.25599999999999995
2022,OH,Ohio,Morrow,39117,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,13.8,12.3,15.5,35339,27724,0.23188405797101444
2022,OH,Ohio,Morrow,39117,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,9,8.1,9.9,35339,27724,0.20000000000000007
2022,OH,Ohio,Morrow,39117,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,30,25.9,34.3,35339,27724,0.27999999999999997
2022,OH,Ohio,Morrow,39117,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,73.2,65.4,80.1,35339,27724,0.20081967213114738
2022,OH,Ohio,Morrow,39117,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,22.4,20.4,24.4,35339,27724,0.17857142857142858
2022,OH,Ohio,Morrow,39117,Health Outcomes,OBESITY,Obesity among adults,Obesity,42.6,36,49.3,35339,27724,0.31220657276995295
2022,OH,Ohio,Muskingum,39119,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,7.1,6.3,7.9,86113,66796,0.22535211267605643
2021,OH,Ohio,Muskingum,39119,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,35.9,32.4,39.3,86113,66796,0.19220055710306402
2022,OH,Ohio,Muskingum,39119,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,77.9,74.5,80.8,86113,66796,0.08087291399229778
2022,OH,Ohio,Muskingum,39119,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,19.6,17.5,21.7,86113,66796,0.21428571428571425
2022,OH,Ohio,Muskingum,39119,Health Outcomes,DEPRESSION,Depression among adults,Depression,26.8,23.5,30,86113,66796,0.24253731343283583
2022,OH,Ohio,Muskingum,39119,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,11.8,10.3,13.2,86113,66796,0.24576271186440665
2022,OH,Ohio,Muskingum,39119,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,14.5,12.8,16,86113,66796,0.22068965517241373
2022,OH,Ohio,Muskingum,39119,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,9.4,8.5,10.3,86113,66796,0.19148936170212774
2022,OH,Ohio,Muskingum,39119,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,27.3,23.8,30.6,86113,66796,0.24908424908424912
2022,OH,Ohio,Muskingum,39119,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,74.6,67.3,80.4,86113,66796,0.17560321715817706
2022,OH,Ohio,Muskingum,39119,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,20.2,18.3,21.9,86113,66796,0.17821782178217813
2022,OH,Ohio,Muskingum,39119,Health Outcomes,OBESITY,Obesity among adults,Obesity,41.2,36.1,46,86113,66796,0.24029126213592228
2022,OH,Ohio,Noble,39121,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,8.2,7.3,9.2,14335,11638,0.2317073170731707
2021,OH,Ohio,Noble,39121,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,34.2,30.2,38.3,14335,11638,0.23684210526315783
2022,OH,Ohio,Noble,39121,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,75.2,71.3,79,14335,11638,0.10239361702127663
2022,OH,Ohio,Noble,39121,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,25.4,22.8,28.3,14335,11638,0.21653543307086615
2022,OH,Ohio,Noble,39121,Health Outcomes,DEPRESSION,Depression among adults,Depression,27.7,23.9,31.8,14335,11638,0.2851985559566788
2022,OH,Ohio,Noble,39121,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,12.7,11.1,14.5,14335,11638,0.2677165354330709
2022,OH,Ohio,Noble,39121,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,15.3,13.6,17.1,14335,11638,0.22875816993464063
2022,OH,Ohio,Noble,39121,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,10,9,11,14335,11638,0.2
2022,OH,Ohio,Noble,39121,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,30.5,26.1,35.2,14335,11638,0.298360655737705
2022,OH,Ohio,Noble,39121,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,72.9,65.1,80.1,14335,11638,0.20576131687242796
2022,OH,Ohio,Noble,39121,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,22.4,20.5,24.4,14335,11638,0.1741071428571428
2022,OH,Ohio,Noble,39121,Health Outcomes,OBESITY,Obesity among adults,Obesity,44.8,37.5,52.7,14335,11638,0.33928571428571436
2022,OH,Ohio,Ottawa,39123,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,6.8,6,7.6,39978,32977,0.23529411764705876
2021,OH,Ohio,Ottawa,39123,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,29.5,25.9,33.1,39978,32977,0.24406779661016959
2022,OH,Ohio,Ottawa,39123,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,75,71.1,78.7,39978,32977,0.10133333333333344
2022,OH,Ohio,Ottawa,39123,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,17.4,15.5,19.6,39978,32977,0.23563218390804608
2022,OH,Ohio,Ottawa,39123,Health Outcomes,DEPRESSION,Depression among adults,Depression,25.8,22.3,29.7,39978,32977,0.28682170542635654
2022,OH,Ohio,Ottawa,39123,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,10.3,9,11.8,39978,32977,0.2718446601941748
2022,OH,Ohio,Ottawa,39123,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,10.9,9.7,12.2,39978,32977,0.2293577981651376
2022,OH,Ohio,Ottawa,39123,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,7.7,7,8.6,39978,32977,0.20779220779220775
2022,OH,Ohio,Ottawa,39123,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,23.4,19.8,27.3,39978,32977,0.32051282051282054
2022,OH,Ohio,Ottawa,39123,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,75.7,68.3,82.3,39978,32977,0.18494055482166447
2022,OH,Ohio,Ottawa,39123,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,19.2,17.5,21.1,39978,32977,0.18750000000000008
2022,OH,Ohio,Ottawa,39123,Health Outcomes,OBESITY,Obesity among adults,Obesity,41.2,34.4,48.4,39978,32977,0.3398058252427184
2022,OH,Ohio,Paulding,39125,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,7.5,6.7,8.4,18757,14346,0.22666666666666668
2021,OH,Ohio,Paulding,39125,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,32.3,28.8,35.9,18757,14346,0.21981424148606807
2022,OH,Ohio,Paulding,39125,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,75.3,71.1,79.1,18757,14346,0.10624169986719788
2022,OH,Ohio,Paulding,39125,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,22.5,19.9,25.2,18757,14346,0.23555555555555557
2022,OH,Ohio,Paulding,39125,Health Outcomes,DEPRESSION,Depression among adults,Depression,27.7,23.8,31.7,18757,14346,0.28519855595667865
2022,OH,Ohio,Paulding,39125,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,11.8,10.2,13.5,18757,14346,0.2796610169491526
2022,OH,Ohio,Paulding,39125,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,12.9,11.6,14.3,18757,14346,0.20930232558139542
2022,OH,Ohio,Paulding,39125,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,8.5,7.7,9.2,18757,14346,0.17647058823529402
2022,OH,Ohio,Paulding,39125,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,29.3,24.9,33.9,18757,14346,0.30716723549488056
2022,OH,Ohio,Paulding,39125,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,74.9,66.9,81.8,18757,14346,0.1989319092122829
2022,OH,Ohio,Paulding,39125,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,22,19.9,24,18757,14346,0.18636363636363643
2022,OH,Ohio,Paulding,39125,Health Outcomes,OBESITY,Obesity among adults,Obesity,39.4,31.9,47.5,18757,14346,0.3959390862944163
2022,OH,Ohio,Perry,39127,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,6.4,5.6,7.2,35480,27219,0.25000000000000006
2021,OH,Ohio,Perry,39127,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,34.4,30.6,38.4,35480,27219,0.22674418604651156
2022,OH,Ohio,Perry,39127,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76.1,72.1,79.7,35480,27219,0.09986859395532206
2022,OH,Ohio,Perry,39127,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,23.7,21,26.4,35480,27219,0.22784810126582272
2022,OH,Ohio,Perry,39127,Health Outcomes,DEPRESSION,Depression among adults,Depression,27.5,23.8,31.4,35480,27219,0.2763636363636363
2022,OH,Ohio,Perry,39127,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,12,10.4,13.6,35480,27219,0.2666666666666666
2022,OH,Ohio,Perry,39127,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,15,13.3,16.9,35480,27219,0.23999999999999985
2022,OH,Ohio,Perry,39127,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,9.5,8.6,10.5,35480,27219,0.20000000000000004
2022,OH,Ohio,Perry,39127,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,30.4,26.2,34.8,35480,27219,0.2828947368421052
2022,OH,Ohio,Perry,39127,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,72.5,64.1,79.6,35480,27219,0.21379310344827587
2022,OH,Ohio,Perry,39127,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,22.1,20,24.1,35480,27219,0.1855203619909503
2022,OH,Ohio,Perry,39127,Health Outcomes,OBESITY,Obesity among adults,Obesity,42.9,36.2,49.7,35480,27219,0.3146853146853147
2022,OH,Ohio,Pickaway,39129,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,11,9.8,12.3,60023,47111,0.22727272727272727
2021,OH,Ohio,Pickaway,39129,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,33,29.1,37.1,60023,47111,0.24242424242424243
2022,OH,Ohio,Pickaway,39129,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76.3,72.5,80,60023,47111,0.0982961992136304
2022,OH,Ohio,Pickaway,39129,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,19.6,17.3,21.9,60023,47111,0.23469387755102028
2022,OH,Ohio,Pickaway,39129,Health Outcomes,DEPRESSION,Depression among adults,Depression,27.8,24.1,31.8,60023,47111,0.276978417266187
2022,OH,Ohio,Pickaway,39129,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,11.2,9.8,12.8,60023,47111,0.26785714285714285
2022,OH,Ohio,Pickaway,39129,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,15,13.4,16.8,60023,47111,0.22666666666666668
2022,OH,Ohio,Pickaway,39129,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,9.8,8.9,10.8,60023,47111,0.19387755102040818
2022,OH,Ohio,Pickaway,39129,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,25.8,22,30,60023,47111,0.31007751937984496
2022,OH,Ohio,Pickaway,39129,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,70,61.7,77.5,60023,47111,0.22571428571428567
2022,OH,Ohio,Pickaway,39129,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,20.1,18.3,22.1,60023,47111,0.18905472636815923
2022,OH,Ohio,Pickaway,39129,Health Outcomes,OBESITY,Obesity among adults,Obesity,42.9,35.9,50.2,60023,47111,0.3333333333333334
2022,OH,Ohio,Pike,39131,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,11,9.8,12.4,27005,20657,0.23636363636363633
2021,OH,Ohio,Pike,39131,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,35.3,31.4,39.2,27005,20657,0.2209631728045327
2022,OH,Ohio,Pike,39131,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,77.6,73.9,81,27005,20657,0.09149484536082468
2022,OH,Ohio,Pike,39131,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,25.1,22.5,27.7,27005,20657,0.2071713147410358
2022,OH,Ohio,Pike,39131,Health Outcomes,DEPRESSION,Depression among adults,Depression,31,27.1,35.1,27005,20657,0.25806451612903225
2022,OH,Ohio,Pike,39131,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,13.3,11.7,15.1,27005,20657,0.2556390977443609
2022,OH,Ohio,Pike,39131,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,18.8,16.8,20.9,27005,20657,0.2180851063829786
2022,OH,Ohio,Pike,39131,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,11.7,10.6,12.9,27005,20657,0.19658119658119666
2022,OH,Ohio,Pike,39131,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,31.4,27.2,35.8,27005,20657,0.2738853503184713
2022,OH,Ohio,Pike,39131,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,69.2,61.3,76.7,27005,20657,0.22254335260115615
2022,OH,Ohio,Pike,39131,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,23.4,21.4,25.5,27005,20657,0.17521367521367529
2022,OH,Ohio,Pike,39131,Health Outcomes,OBESITY,Obesity among adults,Obesity,40.6,34.2,47.4,27005,20657,0.3251231527093595
2022,OH,Ohio,Portage,39133,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,6.8,6,7.6,161745,132730,0.23529411764705876
2021,OH,Ohio,Portage,39133,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,31.8,28.3,35.6,161745,132730,0.22955974842767296
2022,OH,Ohio,Portage,39133,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,75.7,72.2,79,161745,132730,0.08982826948480842
2022,OH,Ohio,Portage,39133,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,17.5,15.6,19.5,161745,132730,0.22285714285714286
2022,OH,Ohio,Portage,39133,Health Outcomes,DEPRESSION,Depression among adults,Depression,26.4,23.2,30,161745,132730,0.2575757575757576
2022,OH,Ohio,Portage,39133,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,10.6,9.4,12.1,161745,132730,0.2547169811320754
2022,OH,Ohio,Portage,39133,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,11.8,10.4,13.3,161745,132730,0.2457627118644068
2022,OH,Ohio,Portage,39133,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,8.1,7.3,8.9,161745,132730,0.19753086419753094
2022,OH,Ohio,Portage,39133,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,23.2,20,26.7,161745,132730,0.28879310344827586
2022,OH,Ohio,Portage,39133,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,72.9,65.5,79.5,161745,132730,0.19204389574759945
2022,OH,Ohio,Portage,39133,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,19.2,17.5,21,161745,132730,0.18229166666666669
2022,OH,Ohio,Portage,39133,Health Outcomes,OBESITY,Obesity among adults,Obesity,38.5,33.2,44.1,161745,132730,0.2831168831168831
2022,OH,Ohio,Preble,39135,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,6.9,6,7.8,40596,31654,0.26086956521739124
2021,OH,Ohio,Preble,39135,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,32.4,28.2,36.5,40596,31654,0.25617283950617287
2022,OH,Ohio,Preble,39135,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76,71.6,80,40596,31654,0.11052631578947376
2022,OH,Ohio,Preble,39135,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,21.6,19,24.3,40596,31654,0.24537037037037038
2022,OH,Ohio,Preble,39135,Health Outcomes,DEPRESSION,Depression among adults,Depression,27.8,23.6,32.2,40596,31654,0.30935251798561153
2022,OH,Ohio,Preble,39135,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,11.4,9.8,13.2,40596,31654,0.2982456140350876
2022,OH,Ohio,Preble,39135,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,12.3,10.9,13.7,40596,31654,0.22764227642276413
2022,OH,Ohio,Preble,39135,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,8.3,7.5,9.1,40596,31654,0.19277108433734935
2022,OH,Ohio,Preble,39135,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,26.4,22,30.9,40596,31654,0.3371212121212121
2022,OH,Ohio,Preble,39135,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,73.7,64.9,81.1,40596,31654,0.21981004070556293
2022,OH,Ohio,Preble,39135,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,20.8,18.8,23,40596,31654,0.20192307692307687
2022,OH,Ohio,Preble,39135,Health Outcomes,OBESITY,Obesity among adults,Obesity,38.5,30.4,46.5,40596,31654,0.4181818181818182
2022,OH,Ohio,Putnam,39137,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,9.3,8.2,10.4,34334,25624,0.23655913978494633
2021,OH,Ohio,Putnam,39137,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,31.4,27.9,35,34334,25624,0.22611464968152872
2022,OH,Ohio,Putnam,39137,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76.1,72.5,79.7,34334,25624,0.09461235216819978
2022,OH,Ohio,Putnam,39137,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,16,14.2,18.1,34334,25624,0.24375000000000013
2022,OH,Ohio,Putnam,39137,Health Outcomes,DEPRESSION,Depression among adults,Depression,25.2,22,28.9,34334,25624,0.2738095238095238
2022,OH,Ohio,Putnam,39137,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,10.1,8.9,11.6,34334,25624,0.2673267326732673
2022,OH,Ohio,Putnam,39137,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,10.3,9.1,11.6,34334,25624,0.24271844660194172
2022,OH,Ohio,Putnam,39137,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,6.9,6.2,7.6,34334,25624,0.20289855072463758
2022,OH,Ohio,Putnam,39137,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,21.7,18.7,25.3,34334,25624,0.3041474654377881
2022,OH,Ohio,Putnam,39137,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,81.5,75.7,86.7,34334,25624,0.13496932515337423
2022,OH,Ohio,Putnam,39137,Health Status,MHLTH,Frequent mental distress among adults,Frequent Mental Distress,18.8,17.2,20.7,34334,25624,0.18617021276595744
2022,OH,Ohio,Putnam,39137,Health Outcomes,OBESITY,Obesity among adults,Obesity,40,34.2,46.7,34334,25624,0.3125
2022,OH,Ohio,Richland,39139,Prevention,ACCESS2,Current lack of health insurance among adults aged 18-64 years,Health Insurance,9.9,8.8,11,125319,98268,0.22222222222222215
2021,OH,Ohio,Richland,39139,Health Outcomes,BPHIGH,High blood pressure among adults,High Blood Pressure,33,29.4,36.3,125319,98268,0.20909090909090905
2022,OH,Ohio,Richland,39139,Prevention,CHECKUP,Visits to doctor for routine checkup within the past year among adults,Annual Checkup,76,72.6,79.3,125319,98268,0.08815789473684214
2022,OH,Ohio,Richland,39139,Health Risk Behaviors,CSMOKING,Current cigarette smoking among adults,Current Cigarette Smoking,18.6,16.6,20.7,125319,98268,0.22043010752688158
2022,OH,Ohio,Richland,39139,Health Outcomes,DEPRESSION,Depression among adults,Depression,27.3,24.1,30.8,125319,98268,0.24542124542124538
2022,OH,Ohio,Richland,39139,Health Outcomes,DIABETES,Diagnosed diabetes among adults,Diabetes,12,10.5,13.5,125319,98268,0.25
2022,OH,Ohio,Richland,39139,Health-Related Social Needs,FOODINSECU,Food insecurity in the past 12 months among adults,Food Insecurity,17.6,15.9,19.6,125319,98268,0.21022727272727276
2022,OH,Ohio,Richland,39139,Health-Related Social Needs,LACKTRPT,Lack of reliable transportation in the past 12 months among adults,Transportation Barriers,10.9,9.9,11.9,125319,98268,0.18348623853211007
2022,OH,Ohio,Richland,39139,Health Risk Behaviors,LPA,No leisure-time physical activity among adults,Physical Inactivity,26,22.7,29.4,125319,98268,0.25769230769230766
2022,OH,Ohio,Richland,39139,Prevention,MAMMOUSE,Mammography use among women aged 50-74 years,Mammography,69.3,62,76,125319,98268,0.20202020202020202
